"","coc_num","coc_name","CoC Category","Count Types","fips_state","state_full","state_abv","Overall Homeless","Overall Homeless - Under 18","Overall Homeless - Age 18 to 24","Overall Homeless - Age 25 to 34","Overall Homeless - Age 35 to 44","Overall Homeless - Age 45 to 54","Overall Homeless - Age 55 to 64","Overall Homeless - Over 64","Overall Homeless - Woman","Overall Homeless - Man","Overall Homeless - Transgender","Overall Homeless - Non Binary","Overall Homeless - More Than One Gender","Overall Homeless - Gender Questioning","Overall Homeless - Culturally Specific Identity","Overall Homeless - Different Identity","Overall Homeless - Non-Hispanic/Latina/e/o","Overall Homeless - Hispanic/Latina/e/o","Overall Homeless - American Indian, Alaska Native, or Indigenous","Overall Homeless - Asian or Asian American","Overall Homeless - Black, African American, or African","Overall Homeless - Middle Eastern or North African","Overall Homeless - White","Overall Homeless - Native Hawaiian or Other Pacific Islander","Overall Homeless - Multi-Racial","Overall Homeless Veterans","Overall Chronically Homeless","Overall Homeless People in Families","Overall Homeless Individuals","Overall Homeless Unaccompanied Youth (Under 25)","Overall Homeless Parenting Youth (Under 25)","Sheltered Total Homeless","Sheltered ES Homeless","Sheltered TH Homeless","Sheltered SH Homeless","Unsheltered Homeless","Total Year-Round Beds (ES, TH, SH)","Total Year-Round Beds (ES)","Total Year-Round Beds (TH)","Total Year-Round Beds (SH)","Total Year-Round Beds (OPH)","Total Year-Round Beds (PSH)","Total Year-Round Beds (RRH)","total_population","AWATER","ALAND","disadvantaged_county","persistent_poverty_county","percent_rural","percent_urban","percent_poc","acs_popest","pct_amer_indian_ak_native","pct_asian","pct_black","pct_multi_racial","pct_native_hi_other_pi","pct_other_race","pct_white","pct_male","pct_female","pct_hispanic_latinx","pct_non_hispanic_latinx","est_amer_indian_ak_native","est_asian","est_black","est_multi_racial","est_native_hi_other_pi","est_other_race","est_white","est_male","est_female","est_hispanic_latinx","est_non_hispanic_latinx","poverty_rate","pop_density","med_hh_income","employment_access_index","housing_cost_burden","overcrowded_housing","vacancy_rate","incomplete_plumbing","incomplete_kitchen","housing_units","permits","ind_hud_202","ind_hud_hcv","ind_hud_pbs8","ind_hud_ph","ind_hud_housing","ind_hud_all","capacity_housing","capacity_environment","capacity_transport","cnw_500","contaminated_sites","stations_elevated","stations_subway","airports_primary","docks","transport_trade_jobs","rail_transit_km","highway_miles","pct_under_18","pct_18_to_24","pct_25_to_34","pct_35_to_44","pct_45_to_54","pct_55_to_64","pct_over_64","est_under_18","est_18_to_24","est_25_to_34","est_35_to_44","est_45_to_54","est_55_to_64","est_over_64","median_age","fnd_per_impov","fnd_per_person","fnd_per_hmls","homeless_rate","coc","cdbg_entitlement","elderly","hcv","home","hud_disability","hud_esg","hud_hopwa","public_hsg","public_hsg_cap","s8_project","funding_tot"
"41","CA-523","Colusa, Glenn, Trinity Counties CoC","Largely Rural CoC","Sheltered and Unsheltered Count","06","California","CA",248,40,7,34,58,53,42,14,95,152,1,0,0,0,0,0,191,57,16,1,5,0,186,1,7,13,68,68,180,3,4,119,95,24,0,129,140,115,25,0,0,0,0,62092,121797458,14617670825,1,0,2.990180942,1.160855272,0.487003156855456,66404,0.0164297331486055,0.0197277272453467,0.00927654960544545,0.147385699656647,0.00180712005300885,0.186253840130113,0.619119330160834,0.508237455574965,0.491762544425035,0.409719294018433,0.590280705981567,1091,1310,616,9787,120,12368,41112,33749,32655,27207,39197,0.156595591339673,4.24773554852573e-06,52362.7127005089,1875.17887972686,0.467648065522161,0.00230218412519879,0.17046500112443,0.0276924988257908,0.0260587251683148,0.455098885678847,0.00162393385585905,0.0009502029520067,0.00215808805483798,0.00301166039908523,0,0.00215808805483798,0.00611995140592991,0.00215808818364685,0.00668363076555756,0.00383302213447787,0.008353795,0.000177156454519101,0,0,0,0,0.0267184179205695,0,0.25762813115,0.24697307391121,0.0769833142581772,0.116815252093247,0.118893440154208,0.108201313173905,0.13878682007108,0.193346786338172,16400,5112,7757,7895,7185,9216,0.193346786338172,39.6480947626103,394.384705284041,61.7589061392772,15462.6370967742,0.00399407331057141,50001,0,816520,0,0,0,0,0,0,0,2968213,3834734
"42","CA-524","Yuba City & County/Sutter County CoC","Largely Suburban CoC","Sheltered-Only Count","06","California","CA",928,89,32,167,233,196,161,50,342,580,0,3,0,3,0,0,857,71,7,3,31,0,150,1,36,51,403,166,762,17,3,246,238,8,0,682,307,284,23,0,66,179,347,173839,45895634,3197863370,0.5,0,1.945394128,1.55421992,0.508257640619752,182050,0.0161274375171656,0.129980774512497,0.0263059599011261,0.164899752815161,0.00351002471848393,0.109656687723153,0.549519362812414,0.504674539961549,0.495325460038451,0.312815160670146,0.687184839329854,2936,23663,4789,30020,639,19963,100040,91876,90174,56948,125102,0.139806881690231,5.43609841592451e-05,61683.4042188462,8219.80381272327,0.497049927868729,0.00369388782645467,0.0635610697056028,0.00997868825662826,0.0195544628731412,0.362553857408533,0.00187991159686837,0,0.00630468414822336,0.00334217281437422,0,0.00630468414822336,0.00964685696259758,0.00101818369723135,0.00210539630648474,0.00137483533530451,0.021810283,2.87622643422937e-05,0,0,0,0,0.0193052193108796,0,0.38858419465,0.262609173304037,0.088085690744301,0.145124965668772,0.132804174677286,0.108722878330129,0.115352925020599,0.147300192254875,47808,16036,26420,24177,19793,21000,0.147300192254875,35.2851178389199,423.388339581833,59.1926035009405,11088.34375,0.00533827276963167,50000,1196344,0,33188088,0,0,0,0,440491,1193007,7410141,10289983
"43","CA-525","El Dorado County CoC","Largely Rural CoC","Sheltered and Unsheltered Count","06","California","CA",284,30,19,41,59,53,59,23,95,186,2,1,0,0,0,0,240,44,18,4,26,1,190,3,14,12,60,32,252,27,0,149,91,58,0,135,198,117,81,0,139,29,50,190345,203364019,4423288012,0,0,0.960008257,0.633276669,0.228143634,192299,0.00618307947519228,0.0524287697803941,0.00854918642322633,0.091628141592,0.00125325664720045,0.0410350547844763,0.798922511297511,0.500111805053588,0.499888194946412,0.141602400428499,0.858397599571501,1189,10082,1644,17620,241,7891,153632,96171,96128,27230,165069,0.084914862,4.30324680381676e-05,83710,5473,0.515171269,0.002476806,0.201935153,0.005099979,0.008496325,0.481068586,0.002342869,0.000546376,0.001665397,0.00165489,0,0.001665397,0.003866663,0.001213586,0.002752896,0.002611048,0,4.20289e-05,0,0,0,0,0.00792771,0,0.16867726727,0.197177312414521,0.0652629498853348,0.100863759041909,0.123739593029605,0.124384422175882,0.160760066354999,0.227811897097749,37917,12550,19396,23795,23919,30914,0.227811897097749,46.1,457.975952130599,38.8889647744884,26064.5070422535,0.00149202763403294,273182,0,1765982,8884047,0,217545,0,0,0,0,5145611,7402320
"44","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC","Largely Rural CoC","Sheltered and Unsheltered Count","06","California","CA",719,73,30,133,163,154,107,59,281,406,2,2,0,0,0,28,629,90,16,3,14,0,587,6,78,27,92,134,585,7,6,194,168,26,0,525,267,240,27,0,48,49,80,156317,248116311,13686414654,0.25,0,3.968875531,1.009585204,0.209644504244011,158957,0.015356354234164,0.0166145561378234,0.0159036720622558,0.105003239869902,0.00202570506489176,0.0400674396220361,0.805029033008927,0.517844448498651,0.482155551501349,0.140635517781538,0.859364482218462,2441,2641,2528,16691,322,6369,127965,82315,76642,22355,136602,0.108990333463545,1.14213257417504e-05,62537.6643359327,2423.12196370196,0.5515211636796,0.000694357039685761,0.292337091195667,0.0143193981468554,0.0255078914409181,0.56576699904171,0.00163261115899102,0,0.00243735520892801,0.00153534157557399,0,0.00243735520892801,0.00397269678450201,0.00141379372045267,0.00307708035955142,0.00227742353329452,0,0.000134342500388313,0,0,0,0,0.0052073673005943,0,0.5837279419,0.166246217530527,0.0567386148455243,0.107268003296489,0.114710267556635,0.114131494680951,0.160382996659474,0.280522405430399,26426,9019,17051,18234,18142,25494,0.280522405430399,50.3229827849818,124.210294572417,13.5377214250529,2943.22114047288,0.00459962767965097,832981,0,0,0,0,68874,0,0,0,0,1214321,2116176
"45","CA-527","Tehama County CoC","Largely Rural CoC","Sheltered-Only Count","06","California","CA",324,34,14,53,81,67,56,19,127,196,0,0,1,0,0,0,300,24,2,1,4,0,61,0,6,22,106,51,273,14,0,77,22,55,0,247,84,27,57,0,0,18,164,64176,33767224,7638229338,1,0,0.995576265,0.429673852,0.325713662,65520,0.0187118437118437,0.0182997557997558,0.00871489621489622,0.156822344322344,0.00141941391941392,0.102899877899878,0.693131868131868,0.498809523809524,0.501190476190476,0.281715506715507,0.718284493284493,1226,1199,571,10275,93,6742,45414,32682,32838,18458,47062,0.188183669,8.40194725245104e-06,48895,2155,0.577421095,0.001946393,0.107067854,0.020566297,0.020566297,0.430347794,0.001497515,0.000623286,0.005422588,0.004051359,0,0.005422588,0.010097233,0.000638868,0.001807529,0.001947769,0.003998206,1.55821e-05,0,0,0,0,0.026458489,0,0.08631543648,0.240888278388278,0.0733058608058608,0.121245421245421,0.118559218559219,0.109050671550672,0.137393162393162,0.199557387057387,15783,4803,7944,7768,7145,9002,0.199557387057387,40.1,135.733787156077,25.5428820742957,5059.38271604938,0.00504861630516081,160656,0,91967,0,0,49555,0,0,0,0,1337062,1639240
"46","CA-529","Lake County CoC","Largely Rural CoC","Sheltered and Unsheltered Count","06","California","CA",604,66,41,80,157,110,104,46,238,359,0,2,3,0,1,1,520,84,135,0,19,0,377,7,26,20,169,135,469,27,1,169,103,66,0,435,213,150,63,0,303,15,77,64276,189100323,3250647503,1,0,0.980218251,0.59212476,0.307828739,68139,0.0281189920603472,0.0110069123409501,0.0216909552532324,0.116585215515344,0.00341948076725517,0.126902361349594,0.692276082713277,0.501885850981083,0.498114149018917,0.237514492434582,0.762485507565418,1916,750,1478,7944,233,8647,47171,34198,33941,16184,51955,0.175438318,1.9773291302942e-05,49254,2198,0.530091349,0.007605457,0.260144444,0.017373901,0.025553267,0.536389943,0.001475064,0.000342274,0.002831539,0.003204929,0,0.002831539,0.006378742,0.000886801,0.002784865,0.001244633,0,0.000140021,0,0,0,0,0.003967266,0,0.10568645576,0.217613994922144,0.0642216645386636,0.111345925241051,0.1146920265927,0.108821673344193,0.146949617693245,0.236355097668002,14828,4376,7587,7815,7415,10013,0.236355097668002,44.2,203.615610418374,35.7219802103429,3801.43377483444,0.00939697554297094,97184,0,416934,3594851,0,97698,0,0,0,0,1684250,2296066
"47","CA-530","Alpine, Inyo, Mono Counties CoC","Largely Rural CoC","Sheltered and Unsheltered Count","06","California","CA",106,7,5,36,25,11,16,6,44,61,1,0,0,0,0,0,87,19,16,0,0,0,73,0,1,3,16,11,95,5,0,37,1,36,0,69,38,6,32,0,12,0,0,33484,304533384,36219700923,0.333333333333333,0,2.998228426,1.113058241,0.376328993171007,33667,0.0777319036445184,0.0191582261561767,0.00576231918495857,0.148275759645944,0.00499004960346927,0.0613657290521876,0.682716012712745,0.529004663320165,0.470995336679835,0.244482727893783,0.755517272106217,2617,645,194,4992,168,2066,22985,17810,15857,8231,25436,0.109330738809581,9.24469256971065e-07,62631.182355752,2071.03783896787,0.389236928583891,4.70916780119997e-05,0.466653543390881,0.02449018435399,0.0335838599308924,0.758571257974734,0.00162151770036435,0,0.000507705374507227,0,0,0.000507705374507227,0.000507705374507227,0.00415123602640067,0.00782463240819496,0.00803368770206666,0,0.000298650154700753,0,0,2.98650249970135e-05,0,0.00427069677472823,0,0.2891511314,0.196661419193869,0.0689399114860249,0.125523509668221,0.127662102355422,0.116612706804883,0.15290937713488,0.211690973356699,6621,2321,4226,4298,3926,5148,0.211690973356699,43.1657328873492,13.658376308205,1.49328037271533,471.707547169811,0.00316569107633497,50001,0,0,0,0,0,0,0,0,0,0,50001
"48","CA-531","Nevada County CoC","Largely Rural CoC","Sheltered and Unsheltered Count","06","California","CA",516,61,18,99,118,75,97,48,188,324,1,3,0,0,0,0,481,35,11,2,14,1,437,6,21,14,181,103,413,11,1,258,187,71,0,258,254,178,76,0,0,72,2,99417,41531993,2480587300,0,0,0.947543922,0.51795268,0.151885492,102452,0.00492913754733924,0.017774177175653,0.00306484988091985,0.0930582126264007,0.000624682778276656,0.023279194159216,0.857269745832195,0.493831257564518,0.506168742435482,0.104663647366572,0.895336352633428,505,1821,314,9534,64,2385,87829,50594,51858,10723,91729,0.095095146,4.00780089457041e-05,68333,3797,0.569413746,0.002346213,0.240942399,0.006121881,0.016677488,0.542211091,0.002885695,0,0.004878441,0,0,0.004878441,0.004878441,0.001046099,0.003379704,0.002162608,0,0.000502932,0,0,0,0,0.008429142,0,0.15884748843,0.170948346542771,0.055743177292781,0.095517901065865,0.120632100886269,0.112511224768672,0.155819310506383,0.288827938937258,17514,5711,9786,12359,11527,15964,0.288827938937258,50.3,45.9296165901144,4.36768359536095,841.515503875969,0.0051902592112013,434222,0,0,0,0,0,0,0,0,0,0,434222
"49","CA-600","Los Angeles City & County CoC","Other Largely Urban CoC","Sheltered and Unsheltered Count","06","California","CA",75308,6412,3167,14847,16431,15691,13652,5108,24397,49137,137,172,1379,31,19,36,43133,32175,1623,1247,23342,102,21777,369,2589,3411,31847,10983,64325,2485,375,22943,20401,2191,351,52365,28036,24130,3550,356,2194,29111,9728,10040682,1785003207,10515988166,0,0,0.664311169,0.991090481,0.740726775,9848406,0.0127238864847773,0.150292950960795,0.078097816032361,0.166810547818601,0.00220248840269177,0.235580864558183,0.35429144574259,0.495439160408293,0.504560839591707,0.482653639583908,0.517346360416092,125310,1480146,769139,1642818,21691,2320096,3489206,4879286,4969120,4753369,5095037,0.141808623,0.000954801568954143,71358,92382,0.571036972,0.01378573,0.063848148,0.008198517,0.02981159,0.354536674,0.001731312,0.000439412,0.008297245,0.003594377,0.00093908,0.009236325,0.013270114,0.001044152,0.003375169,0.002988542,0.00046429,4.77059e-05,1.79271e-06,2.48987e-06,2.98784e-07,5.43416483606351e-08,0.042065868,4.52744943561969e-08,0.7027302640206,0.208920712651367,0.0892429698775619,0.158704667537061,0.140311234122557,0.132104626880736,0.123628940561549,0.147086848369168,2057536,878901,1562988,1381842,1301020,1217548,0.147086848369168,37.9,1766.69913613563,250.533171750684,33403.1431985978,0.0075002873310797,3.52e+08,2.2e+08,52209912,2.87e+09,1.16e+08,15267642,14878128,50312187,71599267,73256772,1.55e+09,2515523908
"50","CA-601","San Diego City and County CoC","Major City CoC","Sheltered and Unsheltered Count","06","California","CA",10605,965,839,1614,2309,2000,1984,894,3555,6919,31,35,57,0,3,5,6826,3779,268,205,1990,51,5287,166,439,865,3760,1563,9042,735,70,4495,3177,1258,60,6110,5740,3746,1921,73,1988,7287,2383,3323970,817287145,10904539456,0,0,0.827776112,0.956053627,0.55108951,3282782,0.00944351467749001,0.12216985471469,0.0470929839386228,0.180954141944241,0.00420253309540506,0.106031713345571,0.53010525828398,0.505716188281768,0.494283811718232,0.343373699502434,0.656626300497566,31001,401057,154596,594033,13796,348079,1740220,1660156,1622626,1127221,2155561,0.109210354,0.000304824427791038,82426,36846,0.56331403,0.005070297,0.069784489,0.004675335,0.013164649,0.365685611,0.002456922,0.000176897,0.008734435,0.002473247,9.3262e-05,0.008827697,0.011477841,0.000689537,0.002302969,0.001512649,0.000439987,0.000105296,3.3093e-06,3.00845e-07,3.00845e-07,2.56947776506383e-08,0.022374751,2.13403009530089e-08,0.248927127345,0.211457538149046,0.097319285898363,0.160099269461085,0.141220464837446,0.121356824790681,0.1181141483047,0.15043246855868,694169,319478,525571,463596,398388,387743,0.15043246855868,37.1,1153.20306421761,125.94171487709,39474.4443187176,0.00319046200777985,61933270,52736341,12784236,1.01e+09,26017718,2316655,3235745,11860863,2023151,1718503,2.44e+08,418626482
"51","CA-602","Santa Ana, Anaheim/Orange County CoC","Largely Suburban CoC","Sheltered and Unsheltered Count","06","California","CA",7322,691,308,1344,1624,1450,1395,510,2534,4717,15,7,40,3,2,4,4089,3233,230,282,572,43,4372,115,162,328,2477,1128,6194,233,25,3149,2522,627,0,4173,3871,3030,841,0,2082,2990,808,3170345,406263283,2053491982,0,0,0.338961188,0.997501717,0.601734196,3164063,0.00755010251060108,0.219397970267975,0.0164193949361944,0.148746406124025,0.00314595505841698,0.140636264195751,0.464103906907037,0.495628563653758,0.504371436346242,0.341484983073978,0.658515016926022,23889,694189,51952,470643,9954,444982,1468454,1568200,1595863,1080480,2083583,0.101395585,0.00154387990203509,94441,66262,0.559014787,0.008371146,0.055612562,0.00340524,0.020420543,0.34735778,0.00253825,0,0.006406558,0.00138313,0,0.006406558,0.007789688,0.000569654,0.001694137,0.00130459,0.000583497,1.26169e-05,0,0,3.15423e-07,0,0.036183444,5.26649856062112e-08,1.16711812692,0.213280519382832,0.0897905635886517,0.142032254098607,0.131184492849858,0.135245094677318,0.130759406497279,0.157707668905455,674833,284103,449399,415076,427924,413731,0.157707668905455,39.1,1532.49446917667,155.388173211433,67281.360010926,0.00230952782741311,57904551,54468389,819725,7.76e+08,18896518,866466,2989493,9688976,0,0,3.47e+08,492634118
"52","CA-603","Santa Maria/Santa Barbara County CoC","Largely Suburban CoC","Sheltered and Unsheltered Count","06","California","CA",2119,220,93,315,421,353,401,316,715,1380,4,5,11,4,0,0,1233,886,65,49,118,6,1359,11,52,90,688,364,1755,78,12,787,696,91,0,1332,910,801,109,0,881,770,506,444895,2729215451,7080858282,0,0,0.963540694,0.944305255,0.560954832,443975,0.0178861422377386,0.0532890365448505,0.0168207669350752,0.232170730333915,0.00110591812602061,0.136095500872797,0.542631904949603,0.501557520130638,0.498442479869362,0.476179965088124,0.523820034911876,7941,23659,7468,103078,491,60423,240915,222679,221296,211412,232563,0.128651376,6.28306601095169e-05,78925,15411,0.559100387,0.010255615,0.069094949,0.007293635,0.020562777,0.358100226,0.001767708,0.000251745,0.013920138,0.001350881,0.000388856,0.014308994,0.01591162,0.001225008,0.002931029,0.002108363,7.00966e-05,1.34863e-05,0,0,4.49544e-06,3.66405440447582e-10,0.017298464,0,0.136140984265,0.224354974942283,0.148456557238583,0.132568275240723,0.116722788445295,0.104456332000676,0.111310321527113,0.162130750605327,99608,65911,58857,51822,46376,49419,0.162130750605327,34.5,515.74709036171,66.3515728430304,13930.8555922605,0.00476292158823992,3644456,8662858,1066073,2.28e+08,3836294,56630,0,0,1261794,1575485,9415893,29519483
"53","CA-604","Bakersfield/Kern County CoC","Major City CoC","Sheltered and Unsheltered Count","06","California","CA",2669,146,147,595,744,488,406,143,883,1776,3,2,3,0,1,1,1613,1056,64,25,421,4,1375,23,73,93,788,216,2453,61,3,1006,848,158,0,1663,1155,948,207,0,186,1335,451,892458,78332288,21068705437,1,0,0.976796245,0.866471264,0.667765878,910433,0.0120140636378514,0.0507659542217824,0.0515644753650186,0.213165603619377,0.00161681309882221,0.178749012832356,0.492124077224793,0.509494932630957,0.490505067369043,0.557378741763535,0.442621258236466,10938,46219,46946,194073,1472,162739,448046,463861,446572,507456,402977,0.204284704,4.23594132382098e-05,54851,13978,0.546530089,0.007344017,0.08564438,0.019988034,0.031095097,0.335230341,0.002441016,0.000142304,0.003902705,0.001120501,0.000963631,0.004866336,0.006129141,0.00069359,0.002007938,0.001177646,0,3.92175e-05,0,0,1.1205e-06,0,0.021914757,0,0.156149806428,0.288379265690062,0.0978358649126295,0.151513620442141,0.132728053574508,0.109562153392946,0.103934062144057,0.116046979843657,262550,89073,137943,120840,99749,94625,0.116046979843657,32.4,408.905756732126,83.5331914779183,27931.7590857999,0.00299061692539033,13293568,17954509,1786799,65107523,7668570,317942,1471097,2011733,8488948,5432063,16124636,74549865
"54","CA-608","Riverside City & County CoC","Largely Suburban CoC","Sheltered-Only Count","06","California","CA",4249,465,293,802,931,746,686,326,1539,2684,8,10,4,3,0,1,2749,1500,29,12,424,0,822,27,23,266,997,756,3493,282,7,1808,1426,382,0,2441,1915,1467,448,0,0,2063,830,2437864,242807981,18671846195,0,0,0.905461964,0.945265147,0.65631922,2449909,0.012029426399103,0.0704336365146624,0.0647644463529053,0.185128508854819,0.0033323686716527,0.24260941937027,0.421702193836587,0.501374132671867,0.498625867328133,0.506019611340666,0.493980388659334,29471,172556,158667,453548,8164,594371,1033132,1228321,1221588,1239702,1210207,0.125262576,0.000130563629034863,70732,18272,0.583518832,0.006572399,0.12857339,0.007960325,0.021386495,0.346641978,0.002846331,0.000419219,0.00330043,0.001035743,0,0.00330043,0.004755392,0.001465627,0.002895568,0.00191192,0,5.70171e-05,0,0,4.10195e-07,0,0.032215497,5.08728124171441e-09,0.1621335583296,0.244364586603013,0.0933353034745372,0.137829609181402,0.133922525285633,0.122086575460558,0.117008427659966,0.151452972334891,598671,228663,337670,328098,299101,286660,0.151452972334891,36.7,386.279356322334,48.3863472285575,27761.6695693104,0.00174291921124394,25350652,39619573,13475651,2.01e+08,10283329,795714,2106532,8520317,0,0,17807566,117959334
"55","CA-609","San Bernardino City & County CoC","Largely Suburban CoC","Sheltered and Unsheltered Count","06","California","CA",4255,311,165,773,1039,844,788,335,1514,2720,8,4,3,0,3,3,2760,1495,93,53,910,12,1828,20,136,246,1938,475,3780,166,10,1200,844,356,0,3055,1308,890,418,0,0,1649,1237,2162532,96418406,51976311092,1,0,0.970577389,0.946185325,0.724275988,2187816,0.0129421304168175,0.0812577474522538,0.0801027143050421,0.186412385685085,0.00341253560628499,0.24477241230524,0.391100074229277,0.500779315993667,0.499220684006333,0.545608497241084,0.454391502758916,28315,177777,175250,407836,7466,535517,855655,1095613,1092203,1193691,994125,0.14980888,4.16061077549778e-05,65761,26354,0.568514511,0.00585074,0.112681875,0.014702458,0.034985916,0.333579341,0.001818367,0.000514212,0.00447161,0.001399286,2.45083e-05,0.0044961183,0.0064096163,0.000724151,0.001992572,0.001304489,0,5.8265e-05,0,0,4.62421e-07,0,0.063018258,1.50822556672872e-09,0.0959379208884,0.257781733015939,0.0990019270359116,0.152192414718605,0.134776873375092,0.120192008834381,0.113100918907257,0.122954124112814,563979,216598,332969,294867,262958,247444,0.122954124112814,34.4,419.876068384437,62.9011635434759,31968.4556991774,0.0019676009418589,19708967,41064405,12928434,2.88e+08,15444292,387344,2469387,0,696838,1148281,42177831,136025779
"56","CA-611","Oxnard, San Buenaventura/Ventura County CoC","Other Largely Urban CoC","Sheltered and Unsheltered Count","06","California","CA",2358,210,104,345,437,477,523,262,828,1504,8,3,14,1,0,0,1270,1088,50,30,141,1,1314,18,114,107,1042,371,1987,75,9,927,689,229,9,1431,1308,1043,255,10,523,635,433,845599,947376202,4767585001,0,0,0.885336825,0.966331415,0.550648712,838259,0.0146422525734886,0.0722497462001601,0.0184334436015599,0.208576346928575,0.00187054359094266,0.0982822731399245,0.58594539396535,0.497436949677844,0.502563050322156,0.438427741306684,0.561572258693316,12274,60564,15452,174841,1568,82386,491174,416981,421278,367516,470743,0.089352775,0.000177364221051672,89295,19539,0.588223413,0.005459452,0.061452881,0.006229593,0.016460223,0.342272164,0.001455522,0.000130085,0.007136953,0.000611401,0.00139073,0.008527683,0.009269169,0.001195602,0.002944658,0.001908706,0.00024537,2.01041e-05,0,0,0,9.49988380297102e-09,0.020952012,1.30844068968913e-08,0.277684564412,0.221643907193361,0.0885979154414089,0.132337380213037,0.128052308415418,0.127709932133147,0.133077008418639,0.168581548184988,185795,74268,110933,107341,107054,111553,0.168581548184988,39.4,1799.62179438322,160.80120127862,57664.6882951654,0.00278855580482002,5088272,11738144,5771444,1.96e+08,5383847,929902,419357,0,4128302,9086163,93427904,135973335
"57","CA-613","Imperial County CoC","Largely Suburban CoC","Sheltered and Unsheltered Count","06","California","CA",1508,66,111,225,371,281,271,183,433,991,28,12,4,26,8,6,850,658,67,15,103,30,754,0,44,37,503,108,1400,78,4,133,79,54,0,1375,437,325,112,0,423,32,320,180580,790216760,10814595263,1,1,0.992263775,0.815945287,0.898144867,179319,0.0159325001812412,0.0150681188273412,0.0248718763767364,0.262147346349244,0.000172876270780007,0.377550622075742,0.304256659918915,0.513587517217919,0.486412482782081,0.855793306899994,0.144206693100006,2857,2702,4460,47008,31,67702,54559,92096,87223,153460,25859,0.225313114,1.66978047359589e-05,46222,6666,0.545338015,0.013044048,0.208918849,0.00884971,0.021830438,0.320384317,0.001613733,0.000210433,0.009574704,0.002087717,0.004247425,0.013822129,0.016120279,0.001395503,0.007077196,0.001661314,0,8.86034e-05,0,0,5.53771e-06,0,0.019681028,0,0.1126015619,0.285056240554542,0.0982662183036934,0.145600856574038,0.125513749240181,0.109140693401145,0.101918926605658,0.134503315320741,51116,17621,26109,22507,19571,18276,0.134503315320741,33,386.235670592322,87.0239616790342,10420.9462864721,0.00835086942075534,402958,1126700,0,24191208,0,0,0,0,4848172,5900843,3436114,15714787
"58","CA-614","San Luis Obispo County CoC","Largely Suburban CoC","Sheltered and Unsheltered Count","06","California","CA",1175,88,45,172,275,255,239,101,424,740,4,4,2,0,0,1,831,344,41,7,59,4,771,9,74,49,355,143,1032,28,6,375,337,38,0,800,363,317,46,0,313,363,346,282517,815630594,8549160509,0,0,0.974799683,0.80912033,0.317000393,281486,0.00930064017393405,0.037142166928373,0.0113291602424277,0.149648650376928,0.0017727347008377,0.0670122137513056,0.723794433826194,0.504767555047143,0.495232444952857,0.245056592512594,0.754943407487406,2618,10455,3189,42124,499,18863,203738,142085,139401,68980,212506,0.11086472,3.30461686504288e-05,77948,7117,0.543731116,0.003162532,0.130971077,0.00368898,0.013398115,0.432738561,0.00280924,0.000208837,0.008413653,0.001072502,0,0.008413653,0.009694992,0.001143294,0.00227243,0.002293667,0.000246816,1.06188e-05,0,0,3.53961e-06,1.22604522896305e-09,0.014869902,0,0.149783167958,0.176079805034709,0.14810328044734,0.111636102683615,0.116066163148434,0.104030040570401,0.128414912286934,0.215669695828567,49564,41689,31424,32671,29283,36147,0.215669695828567,40.2,543.629629185813,60.269346623389,14491.1617021277,0.00415904175677924,1944253,3479790,992708,73954109,1903333,102290,313155,0,0,289711,8001875,17027115
"59","CO-500","Colorado Balance of State CoC","Largely Rural CoC","Sheltered-Only Count","08","Colorado","CO",2395,263,136,433,560,476,390,137,816,1547,15,6,10,1,0,0,1941,454,74,4,66,0,708,2,38,197,767,440,1955,108,14,1053,675,378,0,1342,1387,919,468,0,83,1180,396,1185056,861189886,234343648408,0.381818181818182,0.0363636363636364,53.971411599,15.884438604,0.280103218780021,1200328,0.0156332269179758,0.0120125499030265,0.0115351803840284,0.117515379129705,0.00108137109190155,0.043575589338914,0.798646703234449,0.514409394765431,0.485590605234569,0.224655260895355,0.775344739104645,18765,14419,13846,141057,1298,52305,958638,617460,582868,269660,930668,0.122119424923292,5.05691538068392e-06,62507.0966891016,5223.09912864877,0.492862603163656,0.00182841129328861,0.230654850930411,0.0217712864710579,0.0257983773217122,0.508482299464845,0.00394578027897331,0.000520650638401898,0.00424790049504749,0.00365974278238159,0.00183620014470287,0.00608410063975036,0.0102644940605338,0.0017602543584742,0.00444620336174999,0.00406225529319121,0,0.000500398253116393,0,0,8.43841906308225e-06,0,NA,0,6.023107546359,0.201759852307036,0.0773030371698402,0.127869215747696,0.133680960537453,0.121820035856866,0.139640165021561,0.197926733359548,242178,92789,153485,160461,146224,167614,0.197926733359548,42.1384853542786,552.821649829334,67.5102619623039,33404.3594989562,0.00202100153916777,385347,4270107,3002265,67852313,2005536,358108,0,0,15867222,13621788,40493068,80003441
